dim1,dim2,label
-31.595995,-20.693327,0.0
-29.718086,-7.6921635,1.0
-2.767541,-41.796642,0.0
-23.347645,34.342022,0.0
50.182392,1.8698626,0.0
-20.483265,10.941744,0.0
1.1946572,-16.82971,1.0
14.48973,-30.736197,1.0
-58.91275,-23.304005,0.0
-48.798462,-12.375901,0.0
-15.030792,12.824348,0.0
36.54533,16.96889,0.0
13.402904,-42.98145,0.0
58.317684,-2.2165682,0.0
0.18945046,21.861088,0.0
-46.36009,-29.701002,0.0
-2.9022543,14.513156,0.0
7.196468,4.874421,0.0
10.730064,-64.234924,0.0
-23.806496,-57.298378,0.0
41.106396,48.592514,1.0
28.965183,-32.229527,0.0
16.360733,15.007896,0.0
-26.804165,49.15648,1.0
3.5442111,-5.6630745,0.0
26.865631,42.698246,1.0
7.1563754,1.1772056,0.0
7.232104,-11.274837,0.0
-30.027086,27.33353,0.0
77.41718,13.970441,1.0
32.169987,15.129153,0.0
64.828316,20.957884,0.0
-15.341489,-14.661321,1.0
-23.343271,-63.922615,1.0
1.079032,-16.138773,1.0
44.927624,51.41345,0.0
52.598804,35.015068,1.0
-32.94499,11.415643,0.0
-51.16915,6.3189383,0.0
12.660859,64.61299,0.0
-59.3369,12.2740755,1.0
7.3114734,9.619234,0.0
36.402473,16.893564,0.0
21.18542,8.348096,0.0
2.9081278,-49.282036,0.0
24.061192,45.716938,1.0
-25.821587,34.433956,0.0
18.118465,-63.617344,0.0
-56.372726,-17.213276,0.0
-59.64666,4.0908184,1.0
-6.405954,-32.479244,1.0
-15.914134,-2.4422293,0.0
26.035053,43.30496,1.0
-17.891832,-18.67607,0.0
-6.894651,-49.964775,0.0
-36.859203,27.878603,0.0
26.322098,-35.75034,0.0
-53.078594,22.715473,0.0
-35.264225,-5.892534,1.0
-61.936867,-26.219675,0.0
42.197144,12.286561,0.0
-3.9598584,10.677375,0.0
-66.64309,-19.331242,0.0
30.112673,42.351044,0.0
-5.1028543,-24.022047,0.0
5.9118156,0.61897373,0.0
-11.129477,-25.428537,0.0
-1.438317,34.44146,0.0
8.941294,23.022995,1.0
10.081794,-57.77747,0.0
15.922188,-15.810868,0.0
-2.6536853,-52.56528,0.0
-30.55325,35.725643,0.0
-30.45827,27.131971,0.0
8.020742,56.606064,0.0
-62.612175,-26.063292,0.0
61.962437,-1.0896056,0.0
-6.676384,-7.1666875,0.0
10.0973215,-24.1888,0.0
67.737206,8.020924,0.0
-62.871662,-22.945076,0.0
24.105225,-3.2684305,0.0
51.5988,-2.9253561,0.0
-30.367933,-7.8199544,1.0
-61.532078,2.3343365,0.0
-15.257703,24.669025,0.0
11.508997,-36.376057,1.0
49.36584,15.896106,0.0
-46.72131,52.05173,1.0
-3.8593752,22.535141,0.0
-30.146088,46.414097,1.0
-18.170216,-29.807402,0.0
25.896698,-1.9445053,0.0
47.64871,28.115053,0.0
-14.6969795,37.108395,0.0
-0.47682407,-68.93442,0.0
-32.824924,-39.005043,0.0
41.902424,16.515882,0.0
3.497317,-1.0941334,0.0
-53.41563,41.7787,0.0
-12.152648,0.81739074,0.0
-39.465767,-34.218433,0.0
-18.320929,-29.902807,0.0
38.52004,31.539135,0.0
16.67798,-12.492821,0.0
15.57495,-65.02549,0.0
-12.350113,-3.5251384,0.0
1.9111983,-64.69158,0.0
-3.1623795,-11.829772,0.0
11.115585,-2.6100862,0.0
44.672592,49.67098,0.0
-1.9324603,25.792952,0.0
-30.656004,-7.9787073,1.0
-27.522654,-49.51369,0.0
61.997307,-1.2989428,0.0
6.1023602,-7.1291695,0.0
-29.153286,34.101536,0.0
-20.607523,35.57348,0.0
3.1747055,-38.107037,0.0
-33.269073,-1.941497,1.0
-37.700016,27.197203,0.0
76.37034,10.092232,1.0
-55.61122,14.785636,0.0
-31.772833,-56.40431,0.0
60.758385,20.548986,0.0
33.749516,-7.339409,0.0
-34.140934,-37.328003,1.0
-24.343906,12.867581,0.0
-51.430927,3.3870428,0.0
-47.438934,49.45473,1.0
59.88393,25.892988,0.0
-22.77285,-57.15731,1.0
-4.2149534,16.208012,0.0
-1.7134526,14.007985,0.0
21.27514,-25.653627,1.0
54.997185,22.37981,0.0
-6.420866,53.521,0.0
0.656582,7.029081,0.0
-55.202114,42.39772,0.0
46.845875,9.152797,0.0
-16.785248,-8.490614,0.0
-55.63993,53.768074,0.0
6.609005,-69.735344,0.0
31.493452,15.236383,0.0
-15.8643465,26.378237,1.0
27.592352,43.60816,1.0
14.851092,63.01681,0.0
-9.085991,7.46759,0.0
-22.10359,-60.790928,1.0
23.852072,-52.718338,0.0
10.656322,55.49091,0.0
27.8575,-37.252983,0.0
44.09618,49.53255,1.0
-17.44452,35.83746,0.0
38.68859,31.822563,0.0
72.84255,-0.8616803,0.0
-22.447414,49.962048,0.0
21.55652,3.278132,0.0
46.979607,42.795986,1.0
-3.7935958,3.5353193,0.0
52.081886,0.7403458,0.0
-18.73213,25.15617,0.0
-61.67757,-10.164518,1.0
-68.608765,-9.077405,1.0
77.41661,13.616482,1.0
-33.68628,58.91982,0.0
-65.35852,-18.676332,0.0
25.674166,-18.179213,0.0
36.496136,-15.039656,0.0
48.327217,31.485918,0.0
36.11069,25.210852,0.0
64.345474,27.606092,0.0
17.078543,63.93517,0.0
6.3661084,-28.180634,1.0
12.398253,-56.028034,1.0
-19.766224,-64.84694,0.0
-20.170591,-21.524406,1.0
21.321783,54.79715,1.0
16.819357,22.425053,1.0
8.9059725,4.4245005,0.0
-53.786697,49.00953,0.0
18.322805,-28.814558,1.0
18.321842,-62.205776,0.0
31.837515,38.297302,0.0
-64.85765,-10.096405,1.0
-50.265396,-24.73938,0.0
6.398413,24.96483,1.0
17.625507,-19.15099,0.0
-62.861187,-25.595661,0.0
-21.234299,-5.804337,1.0
50.745346,14.739073,0.0
-2.1216128,-52.349274,0.0
-22.65811,5.287831,0.0
49.011272,29.020834,0.0
37.991608,47.55292,0.0
-31.920603,-12.35274,1.0
-26.566854,-2.4991646,1.0
-0.38531518,31.620087,0.0
53.569603,21.606665,0.0
-64.18109,-14.52794,1.0
-22.008326,-63.118988,1.0
19.713123,-13.564236,0.0
-7.8609543,-50.54174,1.0
-46.631317,52.187397,1.0
-59.85157,-27.53035,1.0
77.98854,11.650042,1.0
-21.916828,-62.80996,1.0
-14.511229,-28.973316,1.0
20.787146,8.263939,0.0
2.8529842,-4.9392676,0.0
-41.9155,54.62211,0.0
-34.65324,-53.779392,0.0
-29.199131,-57.027023,0.0
-44.688248,53.19284,1.0
6.1177745,-7.5544868,0.0
-6.981069,14.079416,0.0
58.089714,24.418427,0.0
-25.14937,42.842415,0.0
-42.262444,55.11039,0.0
11.924669,-72.25783,1.0
-49.350582,-12.885124,0.0
53.143208,0.43516207,0.0
-30.80874,0.28310096,1.0
65.85688,29.987556,1.0
10.336451,-56.00873,1.0
-63.105217,6.6604595,1.0
-12.548616,-5.5088563,0.0
-57.963673,7.9270177,1.0
15.84399,23.773668,1.0
0.54169494,8.425173,0.0
-14.040941,-28.631727,0.0
-62.87508,-13.543922,1.0
9.465596,-10.306351,0.0
-39.714123,52.694702,0.0
-52.266426,7.5830336,0.0
-33.500275,10.942839,0.0
-2.4007955,29.906076,0.0
15.536393,-12.896582,0.0
-4.988535,18.94262,0.0
-33.663147,-46.47282,0.0
-0.14951149,-51.79382,0.0
4.6433835,-38.02187,0.0
-33.70144,10.880798,0.0
18.018314,4.271089,0.0
28.38489,-8.611265,0.0
11.984589,19.765059,1.0
12.129811,10.317653,0.0
0.68479,6.993415,0.0
62.373276,26.137438,0.0
21.212936,-25.552511,1.0
-58.254276,-19.870626,0.0
-52.678604,-3.4644508,0.0
8.827417,-64.92563,0.0
73.40977,-2.5111532,0.0
2.1093569,-70.92238,0.0
5.1324215,4.4908876,0.0
18.650074,3.435326,0.0
5.6583595,52.632008,0.0
0.76806873,-17.18559,1.0
28.296352,-11.0226,0.0
5.6061096,27.24842,1.0
-8.916273,-29.228325,0.0
-36.304314,26.37285,0.0
12.774167,24.710793,1.0
-53.58296,-27.007254,0.0
-7.6737247,52.523113,0.0
-52.33133,11.000841,0.0
-31.039576,37.655807,0.0
-18.191946,22.52613,0.0
10.804035,5.195053,0.0
-31.777576,-40.35859,1.0
34.719147,20.787027,0.0
-7.534047,-55.7187,1.0
53.248657,14.388352,0.0
1.7488574,7.595459,0.0
48.120052,28.44335,0.0
-26.662966,35.141838,0.0
51.038322,8.02276,0.0
24.732454,42.852036,1.0
2.1972973,7.1679134,0.0
-7.234853,21.928175,0.0
13.461915,-7.7391057,0.0
52.89909,4.335601,0.0
-26.176687,-53.22407,0.0
-50.696033,-28.158987,0.0
-16.952858,24.254269,0.0
35.234436,-13.762446,0.0
-1.5358891,36.834934,0.0
-60.700665,-2.8805754,0.0
-21.326487,-6.495869,1.0
24.646656,10.0141,0.0
-0.4730635,-61.337406,1.0
-6.4462295,52.313366,0.0
-21.004217,-50.789886,1.0
-12.958954,-24.255344,0.0
-23.673946,-49.029427,0.0
17.254135,22.0112,0.0
-18.603708,-17.067305,1.0
57.89235,29.805006,0.0
16.844027,-39.853672,0.0
-32.667324,46.062244,1.0
4.288107,-53.028984,0.0
18.980505,-19.715874,0.0
-8.87053,-15.064808,0.0
59.539497,25.961058,0.0
18.819824,-40.382267,0.0
35.94565,49.83378,0.0
32.93498,49.920578,0.0
-44.76589,-18.197882,0.0
-0.574062,-43.43,1.0
53.40409,-6.5052543,0.0
60.12973,24.676277,0.0
11.160532,9.959676,0.0
29.314056,-29.234287,0.0
6.0304327,-37.749462,0.0
-47.26513,47.922268,0.0
-48.168182,-30.833885,0.0
-62.04383,1.7097772,0.0
38.140285,47.622845,0.0
23.711288,27.122255,1.0
0.7735145,35.85883,0.0
-12.322498,37.910618,0.0
44.486046,30.240572,1.0
44.281208,37.405403,1.0
14.453935,-43.775883,0.0
-17.451572,-27.631037,0.0
45.162014,42.70817,1.0
-26.941082,37.752567,0.0
30.613005,-14.487277,0.0
-6.013724,-32.447205,1.0
17.582415,18.571758,0.0
-12.791933,54.126324,0.0
10.044311,-42.449394,0.0
9.408935,-26.635275,0.0
-27.766495,-60.74149,0.0
-8.243464,6.938525,0.0
12.410563,-73.115005,1.0
-29.080967,44.8981,1.0
1.9118581,-27.096977,0.0
-18.661982,37.69379,0.0
7.80914,-24.170256,1.0
34.560616,-14.770923,0.0
-7.1018786,9.72412,0.0
-24.253178,36.021465,0.0
39.407223,17.186613,0.0
24.42166,27.844791,1.0
-31.331787,-20.409327,0.0
-24.193089,-49.441055,0.0
65.60292,24.193926,0.0
-35.603104,15.514317,0.0
-19.672178,-18.05909,1.0
-60.218616,8.813389,1.0
29.767721,-35.24631,0.0
-31.303032,-12.2176,1.0
32.042393,45.50607,0.0
55.84835,5.862804,0.0
37.143932,17.386637,0.0
18.37292,-60.2579,0.0
-31.257774,48.46856,1.0
-18.034452,-12.658754,1.0
-33.783447,25.920904,0.0
-50.293987,47.961132,0.0
11.393923,-4.860185,0.0
-27.792303,31.177628,0.0
-62.01995,-6.3617973,0.0
-57.418407,-12.432533,1.0
-12.368889,-5.484303,0.0
13.155387,-54.389465,0.0
-51.13434,51.730736,0.0
15.720094,-35.65938,0.0
-22.218958,8.371548,0.0
0.21383157,-49.15108,0.0
-31.052582,-14.523435,0.0
-18.136173,-6.422355,0.0
17.582964,-69.589966,0.0
-20.37108,10.413373,0.0
-9.85626,-36.772457,1.0
12.756287,56.691917,1.0
-4.950662,27.003933,0.0
50.363792,29.358408,0.0
-27.974129,8.603736,0.0
24.394321,-44.302853,0.0
17.418177,-38.427586,1.0
8.965361,60.7161,1.0
51.470177,23.412107,0.0
-23.443499,4.0682263,0.0
-59.581886,3.2307541,0.0
-8.702078,26.122156,0.0
-28.292683,-2.7326896,1.0
51.18103,2.370627,0.0
-28.694492,45.23781,1.0
-21.399994,35.568237,0.0
67.64895,5.332771,0.0
-65.278435,-13.405117,1.0
-25.910294,-53.166824,1.0
13.661578,-12.345982,0.0
24.96936,-5.0803843,0.0
-52.314083,51.641594,0.0
-4.4921265,21.416557,0.0
33.101086,-17.731031,0.0
-47.043823,-23.428925,0.0
-56.85714,-10.429705,0.0
23.863077,7.6842566,0.0
5.089095,-73.316345,1.0
-11.5468,-53.992886,0.0
-16.011007,-2.5543633,0.0
-28.240072,-48.154358,0.0
-0.65374625,-69.08688,0.0
-56.015842,-10.683734,0.0
13.813214,-48.613495,0.0
65.68465,24.341597,0.0
35.859066,11.318614,0.0
21.190996,-25.640251,1.0
47.87413,5.1093726,0.0
-23.929218,35.82156,0.0
-28.787785,28.234604,0.0
-47.439716,-21.92925,0.0
-11.204984,-21.518894,0.0
74.65364,15.002488,1.0
32.912014,37.64224,0.0
-21.947155,39.91538,0.0
27.792896,-48.378544,0.0
-0.27806374,-38.908512,0.0
-20.11278,-63.530533,0.0
17.829578,5.137847,0.0
-53.204212,23.30494,0.0
-22.707767,-50.886837,1.0
-1.0093315,51.68156,0.0
-55.63357,-10.131122,0.0
-35.30408,13.933939,0.0
-57.58361,8.796453,1.0
8.039618,33.490128,0.0
32.086742,45.53015,0.0
-63.57855,-22.618614,0.0
32.919697,50.424053,0.0
9.203652,-68.8593,0.0
11.500166,7.896681,0.0
-32.65381,12.042017,0.0
-24.771633,45.362675,1.0
3.653912,-67.83834,0.0
11.84154,63.820168,0.0
52.69058,-6.0525556,0.0
-63.919,-19.215263,0.0
-41.6086,54.1589,0.0
39.196457,-10.162531,0.0
8.375021,8.156111,0.0
65.23233,8.708744,0.0
40.335083,12.494796,0.0
47.09069,27.756344,0.0
75.31442,12.759506,1.0
8.137954,7.939789,0.0
-26.567911,-45.605366,0.0
19.68605,-19.612137,0.0
29.739355,49.625835,0.0
-48.7838,-14.373419,0.0
44.703934,35.673214,1.0
17.289877,-47.56461,0.0
-66.089806,-9.535169,1.0
-48.6745,-12.320803,0.0
62.96168,18.160212,0.0
-8.25084,-6.6850815,0.0
-33.863842,52.09724,0.0
28.723936,40.118668,1.0
-36.083004,26.281584,0.0
-0.10595604,-0.5083555,0.0
23.656294,42.260597,0.0
9.877901,37.30685,0.0
38.520084,47.809,0.0
2.6954782,0.112538114,0.0
12.320065,-44.307167,0.0
51.19673,-1.167164,0.0
-24.914503,34.11929,0.0
-0.09012766,-62.364304,1.0
12.505269,56.76531,1.0
46.206932,30.391813,1.0
63.32355,14.583615,0.0
-33.1407,-15.635557,0.0
-17.161758,2.5298455,0.0
-33.384815,52.8748,0.0
45.066242,38.38553,1.0
22.223309,2.2840397,0.0
-28.844229,53.24854,1.0
0.26546934,-70.3944,0.0
16.448305,14.46605,0.0
38.685856,47.33484,0.0
-54.860973,-4.6237564,0.0
27.01093,46.489388,0.0
-0.19295307,31.87916,0.0
-23.050882,-20.531427,0.0
16.69092,-57.47682,0.0
42.2554,49.228325,1.0
-3.996385,-55.98064,0.0
-4.1103387,-58.39408,0.0
13.155905,-72.16443,1.0
-29.77386,38.779613,0.0
17.706232,64.48539,0.0
11.233927,-69.41451,0.0
-15.611062,-31.995115,0.0
13.385826,-73.3145,0.0
-33.790718,58.972595,0.0
-24.36245,41.871178,0.0
-8.086389,-55.77731,1.0
63.84637,19.200323,0.0
74.336395,14.626105,1.0
12.15036,-10.806116,0.0
-32.437656,46.606464,1.0
72.08121,-9.07064,1.0
28.213348,37.53356,0.0
16.584044,22.690836,1.0
44.647423,46.348186,0.0
44.185986,5.081664,0.0
14.738129,-11.315037,0.0
-39.706867,-34.18869,0.0
0.041498277,36.075367,0.0
23.757214,9.331698,0.0
17.567896,-69.47936,0.0
52.940716,-6.252759,0.0
-23.153477,47.423515,0.0
-3.7487357,-60.409607,1.0
11.498878,-5.2216783,0.0
-11.826365,-40.281525,1.0
38.967422,47.488808,0.0
-31.242899,1.043918,0.0
-28.07201,-48.645287,0.0
-46.30849,-8.799534,0.0
-33.492065,-2.3947053,1.0
-1.0737716,11.382045,0.0
-52.84077,19.226934,0.0
-24.340685,-43.404396,0.0
-54.27643,-18.275738,0.0
-3.5826879,20.546268,0.0
52.498257,13.4097395,0.0
-20.703024,38.031067,0.0
-0.96483725,-55.367577,0.0
59.19074,-5.1690907,0.0
2.0107374,-10.679495,0.0
6.1755733,-8.263582,0.0
4.3765163,-28.95216,0.0
-47.24186,-7.292243,0.0
3.3558033,36.34295,0.0
34.108284,44.878548,0.0
5.452511,4.2573824,0.0
-32.1962,46.25131,1.0
-10.809007,-51.622196,0.0
17.289242,-48.278915,0.0
8.5541315,-4.312944,0.0
43.639484,51.966843,1.0
35.95963,27.894037,0.0
-38.617577,-34.331264,1.0
6.6483326,56.689434,0.0
10.14712,-26.18375,0.0
-13.593267,-35.26994,0.0
-46.23965,49.83855,1.0
19.41395,-49.336372,0.0
43.853683,12.976876,0.0
-5.382352,24.87249,0.0
-31.677683,-5.486099,1.0
-32.650196,53.344803,0.0
-61.326496,1.713488,0.0
67.075615,4.6414523,0.0
8.0100975,-42.08924,0.0
-14.353239,-4.5314183,0.0
66.72308,8.837159,0.0
-31.71939,-12.778637,1.0
12.956388,-16.064943,0.0
-54.168297,15.273283,0.0
-14.94211,-0.61911064,0.0
-29.79256,-59.75409,0.0
-46.228466,47.596928,1.0
16.987621,-41.1139,0.0
-27.166128,-2.6214406,1.0
67.69074,5.619789,0.0
-52.72791,16.014648,0.0
-4.64628,-12.125209,0.0
-56.913445,-10.500263,0.0
-29.941187,-2.2208908,1.0
12.189919,-12.136942,0.0
-7.08245,-53.028374,1.0
-0.44589242,-19.116894,1.0
-27.646048,-15.380239,0.0
-52.416866,-3.4054132,1.0
-27.476557,-2.6823475,1.0
17.207956,22.049143,0.0
32.985317,-17.723927,0.0
-25.759897,43.588066,0.0
-33.79512,-9.021039,1.0
-20.534964,-18.601465,1.0
28.687788,43.103096,0.0
-49.48681,-16.073423,0.0
15.590812,63.891277,0.0
57.459667,13.791503,0.0
-48.46,-22.987936,0.0
39.826694,22.326042,0.0
4.4049177,38.301525,0.0
-14.29609,27.243893,1.0
10.347835,-62.64206,0.0
56.476906,20.642992,0.0
74.284935,14.543932,1.0
19.63245,-13.4913435,0.0
43.36475,51.236866,1.0
-3.0241196,14.850686,0.0
45.54688,50.026142,0.0
-35.88692,-5.772828,1.0
22.806608,-1.4433336,0.0
-49.240837,53.615543,0.0
-17.848598,-55.238125,0.0
-5.071799,17.305508,0.0
42.54016,17.634882,0.0
0.18768282,8.767043,0.0
1.9785883,-54.52518,0.0
1.7949979,-54.594307,0.0
-11.5364,-50.990887,0.0
56.14083,24.208256,0.0
0.55278486,-55.1235,0.0
46.86653,9.442085,0.0
-23.60936,46.94458,1.0
10.354523,37.263435,0.0
-23.366716,-57.229614,0.0
63.122726,14.022367,0.0
-21.512089,-60.948727,1.0
-59.398758,11.531859,1.0
17.87469,62.023228,0.0
18.102743,19.480698,0.0
-4.772823,53.14424,0.0
-33.097527,26.699167,0.0
60.99281,26.813137,0.0
-3.242796,-12.102607,0.0
-19.446505,-64.67229,0.0
52.67243,14.450267,0.0
35.558502,28.035065,0.0
-23.934925,33.48232,0.0
35.913704,24.886965,0.0
-24.143326,-13.055517,0.0
-21.771748,39.863834,0.0
8.564428,37.58174,0.0
-59.29802,12.120553,1.0
-8.305639,-54.84709,1.0
0.5804139,24.38055,0.0
-23.439365,-51.51198,1.0
10.581989,35.695045,0.0
-20.909542,-18.857874,1.0
-0.33986253,-50.2359,0.0
35.33563,-15.889425,0.0
-32.590996,-44.556126,0.0
8.679908,-4.8516593,0.0
-12.479265,54.078327,0.0
-2.5735214,-64.69807,0.0
-25.218292,44.789444,1.0
-0.32405683,0.112646446,0.0
-2.9210541,-41.7118,0.0
-0.32494983,-69.781,0.0
6.0987854,-49.85611,1.0
24.80745,50.260563,0.0
-2.4412348,-64.80847,0.0
-28.439293,-46.342407,0.0
-12.601941,-35.85924,0.0
-4.0482097,-55.97907,0.0
-3.5068135,-62.205032,1.0
75.33112,11.328871,1.0
-11.139576,-35.5526,0.0
-20.363895,-20.575695,1.0
-4.161784,-4.726898,0.0
35.854576,24.934628,0.0
-33.69305,12.083395,0.0
61.61975,23.167591,0.0
-26.29671,-1.0621598,1.0
32.462517,-15.576529,0.0
62.670525,24.503355,0.0
-1.2618611,-54.1486,0.0
30.099152,43.49162,0.0
-22.608057,-19.908262,1.0
75.87219,11.343731,1.0
-16.081327,-7.846564,0.0
-13.808304,27.589643,1.0
6.4450707,-10.009433,0.0
-11.24531,-3.4242134,0.0
-63.533817,9.75154,0.0
62.399162,13.02864,0.0
73.10528,-5.80514,1.0
-51.30009,6.0032573,0.0
-0.772061,33.251934,0.0
6.69239,-28.066607,1.0
31.577892,41.79904,0.0
-12.736602,-40.720867,1.0
-50.170254,50.165287,1.0
54.865837,22.303263,0.0
-7.97349,14.750089,0.0
11.462034,63.496284,0.0
-12.429765,54.073193,0.0
-61.142307,-2.6971803,0.0
-17.54987,23.810057,0.0
-61.33358,-3.6359189,0.0
-4.493299,28.123663,0.0
6.537501,-71.1213,0.0
15.9247675,64.195175,0.0
58.18579,-4.057184,0.0
4.54426,-71.91373,0.0
2.6513195,-2.840796,0.0
-5.6835723,-5.5945735,1.0
24.234028,27.653814,1.0
48.86258,29.05281,0.0
-27.750435,52.7855,1.0
-13.404698,-2.8515673,0.0
-5.1688504,-37.145702,0.0
-50.716595,55.823685,0.0
-51.793224,55.355434,0.0
-25.96094,-18.470362,0.0
57.9605,-4.1436114,0.0
-12.503047,-6.7939425,0.0
42.469864,7.8419995,0.0
9.864631,-8.9995575,0.0
-34.29196,-53.057144,0.0
16.319185,-29.042328,0.0
-56.83045,-19.77379,0.0
-23.214975,13.024965,0.0
12.338118,21.09081,1.0
-16.717667,23.58355,1.0
54.839687,-9.536632,0.0
-20.897932,47.71065,0.0
-25.434336,-59.23486,0.0
26.396008,43.439903,1.0
6.6135297,29.16446,1.0
-26.763184,35.242783,0.0
12.426502,26.901478,0.0
-36.67748,-57.612774,1.0
-24.133545,11.243059,0.0
-45.64453,-19.40632,0.0
-43.971485,52.036163,1.0
-48.23941,-22.927567,0.0
-5.113713,26.489101,0.0
14.968328,-45.165318,0.0
17.38123,-64.34969,0.0
44.84288,19.122465,0.0
56.91698,7.9104795,0.0
-20.022928,-20.262732,1.0
20.706192,-24.79309,1.0
36.40272,17.096397,0.0
-16.86919,-27.301981,0.0
43.737907,51.24231,1.0
-6.3831367,-34.475224,1.0
14.227219,-34.44477,1.0
-22.017866,-6.5610633,1.0
25.80518,45.755257,1.0
25.71265,-6.2807035,1.0
-4.041133,29.293028,0.0
-22.50619,-60.27141,1.0
17.527208,-61.79052,0.0
-3.3533132,-61.896645,1.0
-11.394506,-22.369967,0.0
-23.278696,-15.780733,1.0
26.544434,-39.20988,0.0
48.843357,16.263208,0.0
-26.853243,-17.757347,0.0
-28.205748,-48.267853,0.0
28.285921,-9.554451,0.0
-27.28547,8.246181,0.0
-0.7236496,-35.444286,0.0
23.838827,2.1156404,0.0
19.002325,-28.993431,0.0
16.894197,22.347439,1.0
10.375224,-43.326565,0.0
-33.822735,58.987846,0.0
-28.809526,-60.895473,0.0
34.300365,27.037066,0.0
7.7229156,9.710249,0.0
11.184186,-39.85686,0.0
-33.598015,-8.999177,1.0
59.662987,-4.725682,0.0
6.722694,-27.735893,1.0
2.2149427,-65.0577,0.0
45.206005,36.05256,1.0
27.5748,-49.01752,0.0
39.7973,13.964292,0.0
75.09105,12.040378,1.0
17.429867,-58.99706,1.0
22.496382,54.52408,0.0
25.252247,-19.647003,0.0
4.979084,-72.76326,1.0
12.092366,64.04054,0.0
-49.48827,46.06714,0.0
4.804722,-52.477394,0.0
7.935941,-24.093668,1.0
0.31418043,35.397106,0.0
21.56607,8.402906,0.0
-33.233734,52.49535,0.0
-22.712341,-15.500891,1.0
16.332697,-12.168887,0.0
16.349033,-13.782341,0.0
-34.270557,-2.608528,1.0
18.945978,1.3423184,0.0
8.161755,3.750961,0.0
2.0350552,-38.498734,0.0
-52.715847,50.922436,0.0
13.920321,-48.368378,0.0
-20.687834,11.73829,0.0
8.568276,30.91644,1.0
70.57274,-4.6194553,1.0
-18.408056,-16.995975,0.0
-62.760845,-8.146362,1.0
46.127426,20.732218,0.0
7.6643057,57.502506,0.0
-5.562404,-22.907469,0.0
-27.858082,29.09454,0.0
54.25031,-0.14691114,0.0
-19.91322,8.072956,0.0
14.149158,-58.36935,1.0
-16.56917,-8.482601,0.0
75.09766,12.175668,1.0
-6.762795,-7.6048255,0.0
-6.168738,26.75773,0.0
44.89605,42.463074,1.0
-31.611563,2.7622983,1.0
-35.29825,-53.78819,0.0
6.8269124,22.387936,1.0
-19.657133,1.6211015,0.0
2.6557374,-49.298073,0.0
-11.479027,1.9137691,0.0
-16.180859,15.516561,0.0
-6.9504256,6.161617,0.0
-56.38218,-17.588356,0.0
-57.11208,40.82338,1.0
-52.576523,12.034077,0.0
-2.885312,-4.295663,0.0
-33.684475,-47.087975,0.0
-53.945274,12.18936,0.0
-3.2573583,-37.927204,0.0
11.825438,-44.196205,0.0
2.2183862,-0.3065966,0.0
-47.007656,-30.0041,0.0
-49.86119,-7.779915,0.0
71.5236,-6.0046625,1.0
-22.732924,10.084205,0.0
73.47751,-5.5589137,0.0
-22.068186,-53.000553,1.0
20.15365,2.973834,0.0
-10.311875,1.7546837,0.0
11.20005,7.7378917,0.0
27.817015,-11.814053,0.0
30.096634,-11.2647295,0.0
32.89235,15.020759,0.0
-59.565567,-9.324383,0.0
17.793734,3.1245356,0.0
-51.058853,-27.585518,0.0
-63.995697,-3.1388414,0.0
1.8417019,-6.775605,0.0
-1.2214577,3.182354,0.0
10.813959,7.592864,0.0
-25.20246,36.788254,0.0
18.492144,-55.496178,0.0
-47.239616,47.833286,0.0
24.195572,1.875644,0.0
-61.00651,-11.642119,0.0
36.29209,31.491669,0.0
18.652933,-54.782417,0.0
-2.8182995,-4.2715044,0.0
-30.633095,-14.9182625,0.0
-30.105188,-8.306525,1.0
23.398151,3.4263318,0.0
3.2215593,-66.99034,0.0
33.65298,50.487343,0.0
18.59518,63.145115,0.0
-30.56129,16.840872,0.0
4.290319,-38.03735,0.0
-28.953922,-58.10332,0.0
16.518261,16.011276,1.0
21.21505,0.51951677,0.0
-19.862173,-61.39588,1.0
-13.278861,-36.196568,0.0
30.382463,-7.1659923,0.0
-4.785777,32.30965,0.0
38.34838,20.91703,0.0
19.043983,-12.403357,0.0
0.15695314,34.98577,0.0
-17.782606,-27.881508,0.0
27.175972,-49.72061,0.0
8.655277,24.901642,1.0
-12.671545,28.796572,1.0
5.384121,0.27491164,0.0
32.871124,21.05658,0.0
-35.123787,-36.828182,1.0
34.12629,-14.475417,0.0
-26.057142,7.8440723,0.0
-27.703623,31.406517,0.0
-6.067687,-38.563244,0.0
5.9128413,10.592931,0.0
-35.742268,-8.093049,1.0
21.595657,-26.164564,0.0
68.855774,4.5461235,0.0
66.87836,27.997578,0.0
49.910492,8.675859,0.0
21.405888,-52.195087,0.0
11.328301,59.350258,0.0
-28.242872,45.010223,1.0
12.435266,26.89028,0.0
-17.329264,-63.44585,0.0
-25.73071,-63.021603,0.0
62.90735,27.275335,0.0
11.261969,20.105436,1.0
-54.938454,-4.690349,0.0
2.3762622,-37.085167,0.0
54.025154,6.7243457,0.0
-24.124975,33.556305,0.0
37.80615,19.317204,0.0
8.849385,-64.853165,0.0
-34.437954,-53.075798,0.0
61.022552,8.574741,0.0
6.653825,-44.626385,1.0
-12.795227,-40.858616,0.0
34.069923,42.868927,0.0
12.612291,20.759922,1.0
44.24212,11.508749,0.0
-20.87242,6.9977603,0.0
-33.232,46.483006,1.0
30.794912,-14.35887,0.0
-29.139832,-2.9578419,1.0
-50.129467,-24.457428,0.0
-65.28679,-22.232157,0.0
-7.036601,15.673608,0.0
